id_cliente,id_cuenta,tipo
C102641,C102641-T2,TC
C102642,C102642-T1,TC
C102643,C102643-T1,TC
C102644,C102644-T1,TC
C102645,C102645-T1,TC
C102646,C102646-T1,TC
C102646,C102646-T2,TC
C102647,C102647-T1,TC
C102648,C102648-T1,TC
C102649,C102649-T1,TC
C102650,C102650-T1,TC
C102650,C102650-T2,TC
C102651,C102651-T1,TC
C102652,C102652-T1,TC
C102653,C102653-T1,TC
C102654,C102654-T1,TC
C102655,C102655-T1,TC
C102655,C102655-T2,TC
C102656,C102656-T1,TC
C102657,C102657-T1,TC
C102658,C102658-T1,TC
C102658,C102658-T2,TC
C102659,C102659-T1,TC
C102659,C102659-T2,TC
C102659,C102659-T3,TC
C102660,C102660-T1,TC
C102661,C102661-T1,TC
C102662,C102662-T1,TC
C102663,C102663-T1,TC
C102664,C102664-T1,TC
C102664,C102664-T2,TC
C102664,C102664-T3,TC
C102665,C102665-T1,TC
C102666,C102666-T1,TC
C102667,C102667-T1,TC
C102668,C102668-T1,TC
C102669,C102669-T1,TC
C102670,C102670-T1,TC
C102671,C102671-T1,TC
C102671,C102671-T2,TC
C102672,C102672-T1,TC
C102673,C102673-T1,TC
C102674,C102674-T1,TC
C102674,C102674-T2,TC
C102675,C102675-T1,TC
C102676,C102676-T1,TC
C102676,C102676-T2,TC
C102677,C102677-T1,TC
C102678,C102678-T1,TC
C102679,C102679-T1,TC
C102680,C102680-T1,TC
C102680,C102680-T2,TC
C102681,C102681-T1,TC
C102682,C102682-T1,TC
C102683,C102683-T1,TC
C102684,C102684-T1,TC
C102685,C102685-T1,TC
C102686,C102686-T1,TC
C102687,C102687-T1,TC
C102688,C102688-T1,TC
C102689,C102689-T1,TC
C102689,C102689-T2,TC
C102690,C102690-T1,TC
C102691,C102691-T1,TC
C102692,C102692-T1,TC
C102693,C102693-T1,TC
C102694,C102694-T1,TC
C102695,C102695-T1,TC
C102695,C102695-T2,TC
C102696,C102696-T1,TC
C102697,C102697-T1,TC
C102697,C102697-T2,TC
C102698,C102698-T1,TC
C102699,C102699-T1,TC
C102700,C102700-T1,TC
C102701,C102701-T1,TC
C102702,C102702-T1,TC
C102703,C102703-T1,TC
C102704,C102704-T1,TC
C102705,C102705-T1,TC
C102706,C102706-T1,TC
C102707,C102707-T1,TC
C102707,C102707-T2,TC
C102707,C102707-T3,TC
C102708,C102708-T1,TC
C102709,C102709-T1,TC
C102710,C102710-T1,TC
C102710,C102710-T2,TC
C102711,C102711-T1,TC
C102712,C102712-T1,TC
C102712,C102712-T2,TC
C102713,C102713-T1,TC
C102714,C102714-T1,TC
C102714,C102714-T2,TC
C102715,C102715-T1,TC
C102715,C102715-T2,TC
C102716,C102716-T1,TC
C102716,C102716-T2,TC
C102716,C102716-T3,TC
C102717,C102717-T1,TC
C102718,C102718-T1,TC
C102719,C102719-T1,TC
C102719,C102719-T2,TC
C102720,C102720-T1,TC
C102721,C102721-T1,TC
C102721,C102721-T2,TC
C102722,C102722-T1,TC
C102723,C102723-T1,TC
C102723,C102723-T2,TC
C102723,C102723-T3,TC
C102724,C102724-T1,TC
C102725,C102725-T1,TC
C102726,C102726-T1,TC
C102727,C102727-T1,TC
C102727,C102727-T2,TC
C102728,C102728-T1,TC
C102729,C102729-T1,TC
C102729,C102729-T2,TC
C102730,C102730-T1,TC
C102730,C102730-T2,TC
C102731,C102731-T1,TC
C102732,C102732-T1,TC
C102732,C102732-T2,TC
C102732,C102732-T3,TC
C102733,C102733-T1,TC
C102734,C102734-T1,TC
C102735,C102735-T1,TC
C102735,C102735-T2,TC
C102736,C102736-T1,TC
C102737,C102737-T1,TC
C102738,C102738-T1,TC
C102739,C102739-T1,TC
C102739,C102739-T2,TC
C102740,C102740-T1,TC
C102741,C102741-T1,TC
C102741,C102741-T2,TC
C102742,C102742-T1,TC
C102743,C102743-T1,TC
C102744,C102744-T1,TC
C102744,C102744-T2,TC
C102744,C102744-T3,TC
C102745,C102745-T1,TC
C102745,C102745-T2,TC
C102746,C102746-T1,TC
C102747,C102747-T1,TC
C102748,C102748-T1,TC
C102748,C102748-T2,TC
C102748,C102748-T3,TC
C102749,C102749-T1,TC
C102749,C102749-T2,TC
C102750,C102750-T1,TC
C102750,C102750-T2,TC
C102751,C102751-T1,TC
C102752,C102752-T1,TC
C102753,C102753-T1,TC
C102754,C102754-T1,TC
C102755,C102755-T1,TC
C102755,C102755-T2,TC
C102756,C102756-T1,TC
C102756,C102756-T2,TC
C102757,C102757-T1,TC
C102758,C102758-T1,TC
C102758,C102758-T2,TC
C102759,C102759-T1,TC
C102760,C102760-T1,TC
C102761,C102761-T1,TC
C102762,C102762-T1,TC
C102762,C102762-T2,TC
C102763,C102763-T1,TC
C102763,C102763-T2,TC
C102764,C102764-T1,TC
C102764,C102764-T2,TC
C102765,C102765-T1,TC
C102766,C102766-T1,TC
C102766,C102766-T2,TC
C102767,C102767-T1,TC
C102767,C102767-T2,TC
C102768,C102768-T1,TC
C102768,C102768-T2,TC
C102769,C102769-T1,TC
C102770,C102770-T1,TC
C102771,C102771-T1,TC
C102772,C102772-T1,TC
C102773,C102773-T1,TC
C102774,C102774-T1,TC
C102774,C102774-T2,TC
C102775,C102775-T1,TC
C102776,C102776-T1,TC
C102777,C102777-T1,TC
C102777,C102777-T2,TC
C102778,C102778-T1,TC
C102779,C102779-T1,TC
C102779,C102779-T2,TC
C102779,C102779-T3,TC
C102780,C102780-T1,TC
C102781,C102781-T1,TC
C102782,C102782-T1,TC
C102783,C102783-T1,TC
C102784,C102784-T1,TC
C102785,C102785-T1,TC
C102786,C102786-T1,TC
C102787,C102787-T1,TC
C102787,C102787-T2,TC
C102788,C102788-T1,TC
C102789,C102789-T1,TC
C102790,C102790-T1,TC
C102791,C102791-T1,TC
C102791,C102791-T2,TC
C102792,C102792-T1,TC
C102792,C102792-T2,TC
C102793,C102793-T1,TC
C102794,C102794-T1,TC
C102795,C102795-T1,TC
C102796,C102796-T1,TC
C102796,C102796-T2,TC
C102797,C102797-T1,TC
C102797,C102797-T2,TC
C102797,C102797-T3,TC
C102798,C102798-T1,TC
C102798,C102798-T2,TC
C102798,C102798-T3,TC
C102799,C102799-T1,TC
C102800,C102800-T1,TC
C102801,C102801-T1,TC
C102802,C102802-T1,TC
C102802,C102802-T2,TC
C102803,C102803-T1,TC
C102804,C102804-T1,TC
C102805,C102805-T1,TC
C102805,C102805-T2,TC
C102806,C102806-T1,TC
C102806,C102806-T2,TC
C102807,C102807-T1,TC
C102808,C102808-T1,TC
C102809,C102809-T1,TC
C102809,C102809-T2,TC
C102810,C102810-T1,TC
C102810,C102810-T2,TC
C102811,C102811-T1,TC
C102812,C102812-T1,TC
C102812,C102812-T2,TC
C102812,C102812-T3,TC
C102813,C102813-T1,TC
C102813,C102813-T2,TC
C102814,C102814-T1,TC
C102814,C102814-T2,TC
C102815,C102815-T1,TC
C102816,C102816-T1,TC
C102817,C102817-T1,TC
C102818,C102818-T1,TC
C102819,C102819-T1,TC
C102820,C102820-T1,TC
C102820,C102820-T2,TC
C102821,C102821-T1,TC
C102822,C102822-T1,TC
C102823,C102823-T1,TC
C102824,C102824-T1,TC
C102825,C102825-T1,TC
C102826,C102826-T1,TC
C102826,C102826-T2,TC
C102827,C102827-T1,TC
C102827,C102827-T2,TC
C102828,C102828-T1,TC
C102829,C102829-T1,TC
C102830,C102830-T1,TC
C102830,C102830-T2,TC
C102831,C102831-T1,TC
C102832,C102832-T1,TC
C102833,C102833-T1,TC
C102834,C102834-T1,TC
C102835,C102835-T1,TC
C102836,C102836-T1,TC
C102837,C102837-T1,TC
C102838,C102838-T1,TC
C102838,C102838-T2,TC
C102838,C102838-T3,TC
C102839,C102839-T1,TC
C102840,C102840-T1,TC
C102841,C102841-T1,TC
C102842,C102842-T1,TC
C102843,C102843-T1,TC
C102844,C102844-T1,TC
C102844,C102844-T2,TC
C102845,C102845-T1,TC
C102845,C102845-T2,TC
C102845,C102845-T3,TC
C102846,C102846-T1,TC
C102847,C102847-T1,TC
C102847,C102847-T2,TC
C102848,C102848-T1,TC
C102848,C102848-T2,TC
C102849,C102849-T1,TC
C102850,C102850-T1,TC
C102851,C102851-T1,TC
C102851,C102851-T2,TC
C102852,C102852-T1,TC
C102852,C102852-T2,TC
C102853,C102853-T1,TC
C102854,C102854-T1,TC
C102854,C102854-T2,TC
C102855,C102855-T1,TC
C102855,C102855-T2,TC
C102856,C102856-T1,TC
C102857,C102857-T1,TC
C102858,C102858-T1,TC
C102859,C102859-T1,TC
C102860,C102860-T1,TC
C102861,C102861-T1,TC
C102861,C102861-T2,TC
C102862,C102862-T1,TC
C102863,C102863-T1,TC
C102863,C102863-T2,TC
C102863,C102863-T3,TC
C102864,C102864-T1,TC
C102865,C102865-T1,TC
C102866,C102866-T1,TC
C102866,C102866-T2,TC
C102866,C102866-T3,TC
C102867,C102867-T1,TC
C102867,C102867-T2,TC
C102867,C102867-T3,TC
C102868,C102868-T1,TC
C102868,C102868-T2,TC
C102869,C102869-T1,TC
C102870,C102870-T1,TC
C102870,C102870-T2,TC
C102871,C102871-T1,TC
C102871,C102871-T2,TC
C102872,C102872-T1,TC
C102872,C102872-T2,TC
C102873,C102873-T1,TC
C102874,C102874-T1,TC
C102874,C102874-T2,TC
C102875,C102875-T1,TC
C102875,C102875-T2,TC
C102876,C102876-T1,TC
C102876,C102876-T2,TC
C102877,C102877-T1,TC
C102878,C102878-T1,TC
C102879,C102879-T1,TC
C102879,C102879-T2,TC
C102880,C102880-T1,TC
C102881,C102881-T1,TC
C102882,C102882-T1,TC
C102883,C102883-T1,TC
C102884,C102884-T1,TC
C102884,C102884-T2,TC
C102885,C102885-T1,TC
C102885,C102885-T2,TC
C102886,C102886-T1,TC
C102887,C102887-T1,TC
C102888,C102888-T1,TC
C102888,C102888-T2,TC
C102889,C102889-T1,TC
C102889,C102889-T2,TC
C102890,C102890-T1,TC
C102891,C102891-T1,TC
C102892,C102892-T1,TC
C102893,C102893-T1,TC
C102893,C102893-T2,TC
C102894,C102894-T1,TC
C102895,C102895-T1,TC
C102896,C102896-T1,TC
C102896,C102896-T2,TC
C102897,C102897-T1,TC
C102897,C102897-T2,TC
C102897,C102897-T3,TC
C102898,C102898-T1,TC
C102899,C102899-T1,TC
C102899,C102899-T2,TC
C102900,C102900-T1,TC
C102901,C102901-T1,TC
C102902,C102902-T1,TC
C102903,C102903-T1,TC
C102904,C102904-T1,TC
C102904,C102904-T2,TC
C102905,C102905-T1,TC
C102906,C102906-T1,TC
C102906,C102906-T2,TC
C102907,C102907-T1,TC
C102907,C102907-T2,TC
C102908,C102908-T1,TC
C102909,C102909-T1,TC
C102909,C102909-T2,TC
C102910,C102910-T1,TC
C102910,C102910-T2,TC
C102911,C102911-T1,TC
C102912,C102912-T1,TC
C102913,C102913-T1,TC
C102913,C102913-T2,TC
C102914,C102914-T1,TC
C102915,C102915-T1,TC
C102916,C102916-T1,TC
C102916,C102916-T2,TC
C102917,C102917-T1,TC
C102917,C102917-T2,TC
C102918,C102918-T1,TC
C102919,C102919-T1,TC
C102919,C102919-T2,TC
C102920,C102920-T1,TC
C102920,C102920-T2,TC
C102921,C102921-T1,TC
C102922,C102922-T1,TC
C102923,C102923-T1,TC
C102924,C102924-T1,TC
C102924,C102924-T2,TC
C102925,C102925-T1,TC
C102926,C102926-T1,TC
C102927,C102927-T1,TC
C102928,C102928-T1,TC
C102928,C102928-T2,TC
C102929,C102929-T1,TC
C102929,C102929-T2,TC
C102929,C102929-T3,TC
C102930,C102930-T1,TC
C102930,C102930-T2,TC
C102931,C102931-T1,TC
C102932,C102932-T1,TC
C102933,C102933-T1,TC
C102933,C102933-T2,TC
C102934,C102934-T1,TC
C102935,C102935-T1,TC
C102936,C102936-T1,TC
C102936,C102936-T2,TC
C102937,C102937-T1,TC
C102937,C102937-T2,TC
C102938,C102938-T1,TC
C102939,C102939-T1,TC
C102939,C102939-T2,TC
C102940,C102940-T1,TC
C102941,C102941-T1,TC
C102941,C102941-T2,TC
C102942,C102942-T1,TC
C102943,C102943-T1,TC
C102944,C102944-T1,TC
C102944,C102944-T2,TC
C102944,C102944-T3,TC
C102945,C102945-T1,TC
C102946,C102946-T1,TC
C102946,C102946-T2,TC
C102947,C102947-T1,TC
C102947,C102947-T2,TC
C102948,C102948-T1,TC
C102949,C102949-T1,TC
C102949,C102949-T2,TC
C102950,C102950-T1,TC
C102951,C102951-T1,TC
C102952,C102952-T1,TC
C102952,C102952-T2,TC
C102953,C102953-T1,TC
C102954,C102954-T1,TC
C102955,C102955-T1,TC
C102956,C102956-T1,TC
C102957,C102957-T1,TC
C102958,C102958-T1,TC
C102959,C102959-T1,TC
C102960,C102960-T1,TC
C102961,C102961-T1,TC
C102962,C102962-T1,TC
C102962,C102962-T2,TC
C102963,C102963-T1,TC
C102964,C102964-T1,TC
C102964,C102964-T2,TC
C102965,C102965-T1,TC
C102965,C102965-T2,TC
C102966,C102966-T1,TC
C102967,C102967-T1,TC
C102967,C102967-T2,TC
C102967,C102967-T3,TC
C102968,C102968-T1,TC
C102968,C102968-T2,TC
C102968,C102968-T3,TC
C102969,C102969-T1,TC
C102970,C102970-T1,TC
C102971,C102971-T1,TC
C102971,C102971-T2,TC
C102972,C102972-T1,TC
C102973,C102973-T1,TC
C102974,C102974-T1,TC
C102975,C102975-T1,TC
C102975,C102975-T2,TC
C102976,C102976-T1,TC
C102976,C102976-T2,TC
C102977,C102977-T1,TC
C102978,C102978-T1,TC
C102978,C102978-T2,TC
C102979,C102979-T1,TC
C102980,C102980-T1,TC
C102980,C102980-T2,TC
C102981,C102981-T1,TC
C102982,C102982-T1,TC
C102983,C102983-T1,TC
C102984,C102984-T1,TC
C102985,C102985-T1,TC
C102985,C102985-T2,TC
C102986,C102986-T1,TC
C102987,C102987-T1,TC
C102988,C102988-T1,TC
C102988,C102988-T2,TC
C102989,C102989-T1,TC
C102989,C102989-T2,TC
C102990,C102990-T1,TC
C102991,C102991-T1,TC
C102992,C102992-T1,TC
C102992,C102992-T2,TC
C102993,C102993-T1,TC
C102994,C102994-T1,TC
C102994,C102994-T2,TC
C102995,C102995-T1,TC
C102996,C102996-T1,TC
C102996,C102996-T2,TC
C102997,C102997-T1,TC
C102998,C102998-T1,TC
C102999,C102999-T1,TC
C103000,C103000-T1,TC
C103001,C103001-T1,TC
C103002,C103002-T1,TC
C103002,C103002-T2,TC
C103003,C103003-T1,TC
C103004,C103004-T1,TC
C103005,C103005-T1,TC
C103005,C103005-T2,TC
C103006,C103006-T1,TC
C103007,C103007-T1,TC
C103008,C103008-T1,TC
C103008,C103008-T2,TC
C103009,C103009-T1,TC
C103010,C103010-T1,TC
C103011,C103011-T1,TC
C103011,C103011-T2,TC
C103012,C103012-T1,TC
C103013,C103013-T1,TC
C103013,C103013-T2,TC
C103014,C103014-T1,TC
C103014,C103014-T2,TC
C103015,C103015-T1,TC
C103016,C103016-T1,TC
C103016,C103016-T2,TC
C103017,C103017-T1,TC
C103018,C103018-T1,TC
C103018,C103018-T2,TC
C103019,C103019-T1,TC
C103020,C103020-T1,TC
C103020,C103020-T2,TC
C103020,C103020-T3,TC
C103021,C103021-T1,TC
C103022,C103022-T1,TC
C103022,C103022-T2,TC
C103023,C103023-T1,TC
C103023,C103023-T2,TC
C103023,C103023-T3,TC
C103024,C103024-T1,TC
C103025,C103025-T1,TC
C103026,C103026-T1,TC
C103027,C103027-T1,TC
C103028,C103028-T1,TC
C103029,C103029-T1,TC
C103030,C103030-T1,TC
C103031,C103031-T1,TC
C103032,C103032-T1,TC
C103033,C103033-T1,TC
C103033,C103033-T2,TC
C103034,C103034-T1,TC
C103035,C103035-T1,TC
C103036,C103036-T1,TC
C103036,C103036-T2,TC
C103036,C103036-T3,TC
C103037,C103037-T1,TC
C103038,C103038-T1,TC
C103039,C103039-T1,TC
C103040,C103040-T1,TC
C103040,C103040-T2,TC
C103041,C103041-T1,TC
C103041,C103041-T2,TC
C103042,C103042-T1,TC
C103043,C103043-T1,TC
C103043,C103043-T2,TC
C103044,C103044-T1,TC
C103045,C103045-T1,TC
C103046,C103046-T1,TC
C103046,C103046-T2,TC
C103046,C103046-T3,TC
C103047,C103047-T1,TC
C103048,C103048-T1,TC
C103049,C103049-T1,TC
C103050,C103050-T1,TC
C103050,C103050-T2,TC
C103051,C103051-T1,TC
C103052,C103052-T1,TC
C103053,C103053-T1,TC
C103054,C103054-T1,TC
C103054,C103054-T2,TC
C103055,C103055-T1,TC
C103055,C103055-T2,TC
C103056,C103056-T1,TC
C103057,C103057-T1,TC
C103057,C103057-T2,TC
C103058,C103058-T1,TC
C103059,C103059-T1,TC
C103059,C103059-T2,TC
C103059,C103059-T3,TC
C103060,C103060-T1,TC
C103061,C103061-T1,TC
C103062,C103062-T1,TC
C103063,C103063-T1,TC
C103064,C103064-T1,TC
C103065,C103065-T1,TC
C103066,C103066-T1,TC
C103067,C103067-T1,TC
C103068,C103068-T1,TC
C103069,C103069-T1,TC
C103069,C103069-T2,TC
C103070,C103070-T1,TC
C103070,C103070-T2,TC
C103071,C103071-T1,TC
C103072,C103072-T1,TC
C103073,C103073-T1,TC
C103073,C103073-T2,TC
C103074,C103074-T1,TC
C103075,C103075-T1,TC
C103075,C103075-T2,TC
C103076,C103076-T1,TC
C103077,C103077-T1,TC
C103078,C103078-T1,TC
C103079,C103079-T1,TC
C103079,C103079-T2,TC
C103080,C103080-T1,TC
C103080,C103080-T2,TC
C103081,C103081-T1,TC
C103081,C103081-T2,TC
C103082,C103082-T1,TC
C103083,C103083-T1,TC
C103084,C103084-T1,TC
C103085,C103085-T1,TC
C103085,C103085-T2,TC
C103086,C103086-T1,TC
C103087,C103087-T1,TC
C103088,C103088-T1,TC
C103089,C103089-T1,TC
C103089,C103089-T2,TC
C103089,C103089-T3,TC
C103090,C103090-T1,TC
C103090,C103090-T2,TC
C103090,C103090-T3,TC
C103091,C103091-T1,TC
C103092,C103092-T1,TC
C103092,C103092-T2,TC
C103093,C103093-T1,TC
C103094,C103094-T1,TC
C103095,C103095-T1,TC
C103096,C103096-T1,TC
C103096,C103096-T2,TC
C103096,C103096-T3,TC
C103097,C103097-T1,TC
C103097,C103097-T2,TC
C103098,C103098-T1,TC
C103099,C103099-T1,TC
C103099,C103099-T2,TC
C103100,C103100-T1,TC
C103100,C103100-T2,TC
C103101,C103101-T1,TC
C103102,C103102-T1,TC
C103102,C103102-T2,TC
C103103,C103103-T1,TC
C103103,C103103-T2,TC
C103104,C103104-T1,TC
C103104,C103104-T2,TC
C103104,C103104-T3,TC
C103105,C103105-T1,TC
C103105,C103105-T2,TC
C103106,C103106-T1,TC
C103107,C103107-T1,TC
C103108,C103108-T1,TC
C103109,C103109-T1,TC
C103110,C103110-T1,TC
C103111,C103111-T1,TC
C103111,C103111-T2,TC
C103112,C103112-T1,TC
C103112,C103112-T2,TC
C103112,C103112-T3,TC
C103113,C103113-T1,TC
C103114,C103114-T1,TC
C103115,C103115-T1,TC
C103115,C103115-T2,TC
C103115,C103115-T3,TC
C103116,C103116-T1,TC
C103117,C103117-T1,TC
C103118,C103118-T1,TC
C103119,C103119-T1,TC
C103120,C103120-T1,TC
C103121,C103121-T1,TC
C103122,C103122-T1,TC
C103123,C103123-T1,TC
C103124,C103124-T1,TC
C103125,C103125-T1,TC
C103125,C103125-T2,TC
C103126,C103126-T1,TC
C103127,C103127-T1,TC
C103128,C103128-T1,TC
C103128,C103128-T2,TC
C103129,C103129-T1,TC
C103130,C103130-T1,TC
C103131,C103131-T1,TC
C103132,C103132-T1,TC
C103133,C103133-T1,TC
C103133,C103133-T2,TC
C103134,C103134-T1,TC
C103134,C103134-T2,TC
C103134,C103134-T3,TC
C103135,C103135-T1,TC
C103136,C103136-T1,TC
C103136,C103136-T2,TC
C103137,C103137-T1,TC
C103137,C103137-T2,TC
C103138,C103138-T1,TC
C103139,C103139-T1,TC
C103139,C103139-T2,TC
C103140,C103140-T1,TC
C103141,C103141-T1,TC
C103141,C103141-T2,TC
C103142,C103142-T1,TC
C103142,C103142-T2,TC
C103143,C103143-T1,TC
C103144,C103144-T1,TC
C103145,C103145-T1,TC
C103146,C103146-T1,TC
C103147,C103147-T1,TC
C103148,C103148-T1,TC
C103148,C103148-T2,TC
C103149,C103149-T1,TC
C103149,C103149-T2,TC
C103150,C103150-T1,TC
C103150,C103150-T2,TC
C103151,C103151-T1,TC
C103152,C103152-T1,TC
C103153,C103153-T1,TC
C103153,C103153-T2,TC
C103154,C103154-T1,TC
C103154,C103154-T2,TC
C103154,C103154-T3,TC
C103155,C103155-T1,TC
C103155,C103155-T2,TC
C103156,C103156-T1,TC
C103157,C103157-T1,TC
C103157,C103157-T2,TC
C103158,C103158-T1,TC
C103159,C103159-T1,TC
C103159,C103159-T2,TC
C103159,C103159-T3,TC
C103160,C103160-T1,TC
C103160,C103160-T2,TC
C103161,C103161-T1,TC
C103162,C103162-T1,TC
C103163,C103163-T1,TC
C103164,C103164-T1,TC
C103165,C103165-T1,TC
C103166,C103166-T1,TC
C103166,C103166-T2,TC
C103167,C103167-T1,TC
C103168,C103168-T1,TC
C103168,C103168-T2,TC
C103169,C103169-T1,TC
C103170,C103170-T1,TC
C103171,C103171-T1,TC
C103171,C103171-T2,TC
C103171,C103171-T3,TC
C103172,C103172-T1,TC
C103172,C103172-T2,TC
C103173,C103173-T1,TC
C103174,C103174-T1,TC
C103175,C103175-T1,TC
C103176,C103176-T1,TC
C103176,C103176-T2,TC
C103177,C103177-T1,TC
C103177,C103177-T2,TC
C103178,C103178-T1,TC
C103179,C103179-T1,TC
C103179,C103179-T2,TC
C103180,C103180-T1,TC
C103181,C103181-T1,TC
C103182,C103182-T1,TC
C103183,C103183-T1,TC
C103183,C103183-T2,TC
C103184,C103184-T1,TC
C103184,C103184-T2,TC
C103185,C103185-T1,TC
C103185,C103185-T2,TC
C103186,C103186-T1,TC
C103187,C103187-T1,TC
C103188,C103188-T1,TC
C103189,C103189-T1,TC
C103190,C103190-T1,TC
C103191,C103191-T1,TC
C103192,C103192-T1,TC
C103193,C103193-T1,TC
C103194,C103194-T1,TC
C103194,C103194-T2,TC
C103195,C103195-T1,TC
C103196,C103196-T1,TC
C103196,C103196-T2,TC
C103197,C103197-T1,TC
C103198,C103198-T1,TC
C103199,C103199-T1,TC
C103200,C103200-T1,TC
C103201,C103201-T1,TC
C103201,C103201-T2,TC
C103202,C103202-T1,TC
C103203,C103203-T1,TC
C103204,C103204-T1,TC
C103204,C103204-T2,TC
C103204,C103204-T3,TC
C103205,C103205-T1,TC
C103206,C103206-T1,TC
C103206,C103206-T2,TC
C103207,C103207-T1,TC
C103208,C103208-T1,TC
C103208,C103208-T2,TC
C103209,C103209-T1,TC
C103210,C103210-T1,TC
C103211,C103211-T1,TC
C103211,C103211-T2,TC
C103212,C103212-T1,TC
C103213,C103213-T1,TC
C103214,C103214-T1,TC
C103215,C103215-T1,TC
C103216,C103216-T1,TC
C103217,C103217-T1,TC
C103218,C103218-T1,TC
C103219,C103219-T1,TC
C103220,C103220-T1,TC
C103220,C103220-T2,TC
C103221,C103221-T1,TC
C103222,C103222-T1,TC
C103223,C103223-T1,TC
C103223,C103223-T2,TC
C103224,C103224-T1,TC
C103225,C103225-T1,TC
C103225,C103225-T2,TC
C103225,C103225-T3,TC
C103226,C103226-T1,TC
C103227,C103227-T1,TC
C103228,C103228-T1,TC
C103229,C103229-T1,TC
C103229,C103229-T2,TC
C103230,C103230-T1,TC
C103230,C103230-T2,TC
C103231,C103231-T1,TC
C103232,C103232-T1,TC
C103233,C103233-T1,TC
C103234,C103234-T1,TC
C103234,C103234-T2,TC
C103235,C103235-T1,TC
C103236,C103236-T1,TC
C103236,C103236-T2,TC
C103236,C103236-T3,TC
C103237,C103237-T1,TC
C103238,C103238-T1,TC
C103239,C103239-T1,TC
C103239,C103239-T2,TC
C103240,C103240-T1,TC
C103240,C103240-T2,TC
C103240,C103240-T3,TC
C103241,C103241-T1,TC
C103241,C103241-T2,TC
C103242,C103242-T1,TC
C103243,C103243-T1,TC
C103244,C103244-T1,TC
C103244,C103244-T2,TC
C103244,C103244-T3,TC
C103245,C103245-T1,TC
C103246,C103246-T1,TC
C103246,C103246-T2,TC
C103247,C103247-T1,TC
C103247,C103247-T2,TC
C103247,C103247-T3,TC
C103248,C103248-T1,TC
C103248,C103248-T2,TC
C103249,C103249-T1,TC
C103249,C103249-T2,TC
C103249,C103249-T3,TC
C103250,C103250-T1,TC
C103250,C103250-T2,TC
C103251,C103251-T1,TC
C103251,C103251-T2,TC
C103252,C103252-T1,TC
C103253,C103253-T1,TC
C103253,C103253-T2,TC
C103254,C103254-T1,TC
C103255,C103255-T1,TC
C103256,C103256-T1,TC
C103257,C103257-T1,TC
C103257,C103257-T2,TC
C103257,C103257-T3,TC
C103258,C103258-T1,TC
C103258,C103258-T2,TC
C103259,C103259-T1,TC
C103260,C103260-T1,TC
C103260,C103260-T2,TC
C103261,C103261-T1,TC
C103262,C103262-T1,TC
C103262,C103262-T2,TC
C103263,C103263-T1,TC
C103264,C103264-T1,TC
C103265,C103265-T1,TC
C103266,C103266-T1,TC
C103266,C103266-T2,TC
C103266,C103266-T3,TC
C103267,C103267-T1,TC
C103268,C103268-T1,TC
C103269,C103269-T1,TC
C103270,C103270-T1,TC
C103271,C103271-T1,TC
C103271,C103271-T2,TC
C103272,C103272-T1,TC
C103273,C103273-T1,TC
C103273,C103273-T2,TC
C103273,C103273-T3,TC
C103274,C103274-T1,TC
C103274,C103274-T2,TC
C103275,C103275-T1,TC
C103275,C103275-T2,TC
C103276,C103276-T1,TC
C103277,C103277-T1,TC
C103278,C103278-T1,TC
C103279,C103279-T1,TC
C103280,C103280-T1,TC
C103281,C103281-T1,TC
C103281,C103281-T2,TC
C103281,C103281-T3,TC
C103282,C103282-T1,TC
C103283,C103283-T1,TC
C103283,C103283-T2,TC
C103284,C103284-T1,TC
C103285,C103285-T1,TC
C103286,C103286-T1,TC
C103287,C103287-T1,TC
C103288,C103288-T1,TC
C103289,C103289-T1,TC
C103290,C103290-T1,TC
C103291,C103291-T1,TC
C103292,C103292-T1,TC
C103292,C103292-T2,TC
C103292,C103292-T3,TC
C103293,C103293-T1,TC
C103294,C103294-T1,TC
C103295,C103295-T1,TC
C103295,C103295-T2,TC
C103296,C103296-T1,TC
C103296,C103296-T2,TC
C103296,C103296-T3,TC
C103297,C103297-T1,TC
C103298,C103298-T1,TC
C103298,C103298-T2,TC
C103298,C103298-T3,TC
C103299,C103299-T1,TC
C103299,C103299-T2,TC
C103299,C103299-T3,TC
C103300,C103300-T1,TC
C103301,C103301-T1,TC
C103301,C103301-T2,TC
C103302,C103302-T1,TC
C103303,C103303-T1,TC
C103304,C103304-T1,TC
C103305,C103305-T1,TC
C103305,C103305-T2,TC
C103306,C103306-T1,TC
C103306,C103306-T2,TC
C103307,C103307-T1,TC
C103308,C103308-T1,TC
C103309,C103309-T1,TC
C103310,C103310-T1,TC
C103310,C103310-T2,TC
C103311,C103311-T1,TC
C103312,C103312-T1,TC
C103313,C103313-T1,TC
C103313,C103313-T2,TC
C103314,C103314-T1,TC
C103314,C103314-T2,TC
C103315,C103315-T1,TC
C103315,C103315-T2,TC
C103316,C103316-T1,TC
C103317,C103317-T1,TC
C103317,C103317-T2,TC
C103318,C103318-T1,TC
C103319,C103319-T1,TC
C103319,C103319-T2,TC
C103320,C103320-T1,TC
C103320,C103320-T2,TC
C103320,C103320-T3,TC
C103321,C103321-T1,TC
C103322,C103322-T1,TC
C103323,C103323-T1,TC
C103323,C103323-T2,TC
C103323,C103323-T3,TC
C103324,C103324-T1,TC
C103324,C103324-T2,TC
C103324,C103324-T3,TC
C103325,C103325-T1,TC
