id_cliente,ead_baseline
C104575,1572885.4272571034
C104576,599926.4556387016
C104577,960527.5184833502
C104578,787730.8644998581
C104579,643718.634364861
C104580,866015.077559842
C104581,2424478.9946435946
C104582,827366.7846311212
C104583,676646.2380645906
C104584,1405507.4475005434
C104585,75224.00341966885
C104586,1671434.216142667
C104587,1606435.8364897668
C104588,8453.474813118946
C104589,630052.0266317592
C104590,695238.942521868
C104591,585143.9208181535
C104592,73817.42195764145
C104593,810922.9473767406
C104594,1917210.3321815808
C104595,603730.7092007597
C104596,258205.43413844483
C104597,1854752.7240494676
C104598,1052573.1677640844
C104599,1295473.671368571
C104600,774961.0127363856
C104601,806480.430934463
C104602,1765779.5561262607
C104603,59601.846661837364
C104604,1070755.1009830702
C104605,1312813.9751501894
C104606,2189764.510806254
C104607,231140.4726293703
C104608,816441.7455249947
C104609,1204698.3787065828
C104610,483196.4812306448
C104611,1767138.998123209
C104612,539145.0646055455
C104613,2226514.8000047533
C104614,962476.4869135241
C104615,744601.0287704335
C104616,1821771.6676194153
C104617,276823.9790484101
C104618,1017510.5847634247
C104619,442322.7395514649
C104620,108393.41927491283
C104621,2716777.2062042933
C104622,706939.7843911119
C104623,1958891.1119264427
C104624,872913.7586990274
C104625,598845.1326525566
C104626,2295239.1220062417
C104627,771067.4099620392
C104628,771311.6138433979
C104629,1662630.9391801558
C104630,282345.4983697927
C104631,1018311.880342935
C104632,269457.42237787624
C104633,553908.2083165058
C104634,387525.85320767574
C104635,231709.2660260956
C104636,689776.1442693291
C104637,63521.51460257798
C104638,424165.55615519726
C104639,1000517.3575983474
C104640,1324263.223270856
C104641,910039.0150457601
C104642,1154624.6732291656
C104643,569144.3265978829
C104644,735455.6820260461
C104645,45240.090731926386
C104646,720313.3593485199
C104647,2370497.202311136
C104648,595850.676340835
C104649,861036.1824078707
C104650,1071687.097812987
C104651,847783.945202982
C104652,2981581.4924698398
C104653,71727.33193375068
C104654,5419.699033688055
C104655,504024.34057550353
C104656,715995.6889663622
C104657,753614.9837579455
C104658,295865.14415525907
C104659,391411.944630334
C104660,91823.71362181482
C104661,1185642.186041817
C104662,820165.9427538388
C104663,2528651.8425445864
C104664,1208486.50897174
C104665,208966.83515552818
C104666,2056572.7895502187
C104667,541725.3415430001
C104668,661673.2855243146
C104669,171829.26012225298
C104670,691343.1848722652
C104671,618804.2914672164
C104672,552708.8389843095
C104673,1357108.9973869657
C104674,394248.49447344185
C104675,97135.76889671822
C104676,517944.99660050415
C104677,581659.4954125598
C104678,1052561.5075374688
C104679,1097989.0012687864
C104680,458891.3743372188
C104681,948037.6777859798
C104682,689149.6598386648
C104683,93145.17973824027
C104684,517590.0407535143
C104685,905803.4441776883
C104686,2155690.0471724505
C104687,226429.71827454751
C104688,651490.9133821399
C104689,807605.1484128166
C104690,1040087.5736273077
C104691,1612378.697814982
C104692,1453251.7996820551
C104693,1008488.7212471446
C104694,365032.20374748367
C104695,438097.9787380604
C104696,3575239.024249857
C104697,1000089.4164462943
C104698,240087.01833180198
C104699,435389.9270526735
C104700,816646.5355045894
C104701,1446755.7399017527
C104702,1012683.2004982701
C104703,785196.8267241011
C104704,1116211.3318459564
C104705,1834828.0172571251
C104706,983054.3313454383
C104707,286998.4004968509
C104708,1369741.1055446393
C104709,887482.8036195067
C104710,1026638.0993184687
C104711,2654503.3187598577
C104712,208775.44347102672
C104713,1536648.1516435174
C104714,207399.50598964543
C104715,376552.9496406547
C104716,1509225.781981041
C104717,197591.7893820798
C104718,157461.43304984245
C104719,1060923.0268283272
C104720,949640.1304898756
C104721,684485.4419879833
C104722,365553.2422208453
C104723,756499.9887395443
C104724,1099792.2314114901
C104725,454447.54658078635
C104726,165752.96407719617
C104727,1093828.4419200355
C104728,99732.17237148852
C104729,1034709.704700517
C104730,1416045.1724711806
C104731,768264.3104645013
C104732,949731.1790248017
C104733,612488.677380234
C104734,704196.3790557957
C104735,181228.58089303944
C104736,1725965.4737633094
C104737,930319.0072196362
C104738,3865556.1290442897
C104739,555223.9771002206
C104740,890154.5611556902
C104741,253218.56508333416
C104742,649765.0738042778
C104743,1721415.564369345
C104744,997251.1125249601
C104745,983151.1479020845
C104746,1135308.0024405767
C104747,763108.3424510448
C104748,44662.05758665347
C104749,631043.7569955117
C104750,769620.0527580954
C104751,320419.2457649381
C104752,204435.80967696256
C104753,1567242.0348088033
C104754,781138.9714532376
C104755,2026192.4974856798
C104756,2208873.872686127
C104757,554137.1354632356
C104758,342135.2340140688
C104759,971878.0300260917
C104760,87243.0902516573
C104761,456785.2362776178
C104762,680751.9041524758
C104763,855480.5036187305
C104764,1069657.5195066575
C104765,976542.5447591275
C104766,419996.29687734164
C104767,466246.2913259226
C104768,402451.08514417685
C104769,833717.5263659988
C104770,175892.66251946113
C104771,698099.3980314
C104772,443876.20737537293
C104773,717280.5325172021
C104774,93296.63504135529
C104775,370299.4438678115
C104776,831506.4225139052
C104777,2170029.864109462
C104778,1286583.1742367442
C104779,404624.9649294773
C104780,2545021.6064744527
C104781,110185.90277525898
C104782,859294.7103381059
C104783,2319891.865240098
C104784,1806106.849124216
C104785,932880.3896910519
C104786,10642.407121909571
C104787,574722.9439556485
C104788,599601.8061680807
C104789,308524.09647147695
C104790,738455.6754519399
C104791,2029672.8395663926
C104792,1293733.9607464178
C104793,1451145.385729555
C104794,317948.0930440159
C104795,49603.480651254016
C104796,1094890.3709704434
C104797,1630415.8327621578
C104798,617434.0799529403
C104799,208936.53710163845
C104800,437864.502773633
C104801,531375.6649776499
C104802,722979.6438793314
C104803,811463.8539656207
C104804,273147.63988213846
C104805,1057949.8800362914
C104806,1234621.5524125458
C104807,1264870.0492652226
C104808,526918.6640104203
C104809,2203218.0767744295
C104810,571036.9441105737
C104811,538870.2763782173
C104812,146451.09029540597
C104813,938833.3975565274
C104814,465822.9756433605
C104815,1261634.5813860358
C104816,882503.4578130665
C104817,783568.4405345845
C104818,62979.04772901479
C104819,534429.6406251702
C104820,2046211.6150377563
C104821,59845.5802701455
C104822,243362.33000076917
C104823,1609524.2361723604
C104824,921724.6602667866
C104825,567447.9550291989
C104826,979325.6178294688
C104827,734278.6802548843
C104828,251191.8754511748
C104829,718209.7757518172
C104830,679734.6901619546
C104831,1012042.5852125293
C104832,1129884.2422394243
C104833,537162.0767228308
C104834,1413113.098195298
C104835,1344945.631989846
C104836,1939543.5655372457
C104837,340445.55168178445
C104838,164863.4620984013
C104839,437469.03230003396
C104840,1380550.8964288696
C104841,1203296.4922690126
C104842,1272506.5375558324
C104843,987279.7931121934
C104844,1102343.4062446284
C104845,349394.33892131626
C104846,308878.6207763757
C104847,2212560.076287819
C104848,1546860.0454876171
C104849,411597.467400105
C104850,535609.6790323679
C104851,2133497.835147
C104852,1080481.8932676334
C104853,204377.1379159414
C104854,373804.81499687623
C104855,1471743.2309387408
C104856,547806.9678244025
C104857,2634116.224788579
C104858,846821.2920433085
C104859,702288.6865429522
C104860,415462.18763428705
C104861,1517573.7788761943
C104862,2199905.386619414
C104863,1828338.7365754219
C104864,847841.8744079748
C104865,840647.278549694
C104866,2181782.0815175744
C104867,128451.09198185353
C104868,749166.2784061807
C104869,100152.81334822683
C104870,555994.9409517922
C104871,1963791.7070480664
C104872,1835342.8809136814
C104873,2397223.120380761
C104874,1008634.3770428266
C104875,1308806.955424536
C104876,524794.9576897107
C104877,990733.8362798829
C104878,3057449.5350591033
C104879,1344112.0882972812
C104880,2092360.649181908
C104881,574964.4822743064
C104882,1249908.6826515542
C104883,107530.24795807344
C104884,595395.2040813139
C104885,530130.9446449933
C104886,742408.3532468998
C104887,2921373.614394748
C104888,404295.7637317661
C104889,888785.1931533269
C104890,1753710.5162918812
C104891,717351.8137697696
C104892,1689533.9580893437
C104893,1288288.0922740996
C104894,978282.4078829294
C104895,1419311.0221050917
C104896,533591.6470023319
C104897,412514.37110055104
C104898,739694.1064952831
C104899,290815.23207855807
C104900,1002319.4714891599
C104901,879933.2356523396
C104902,600476.0475623958
C104903,985286.6207380818
C104904,680202.2066258414
C104905,1569974.8733819078
C104906,46117.24925962388
C104907,1925751.7067228137
C104908,662229.2330430725
C104909,563277.0651412228
C104910,406742.7901381252
C104911,1985468.1066886163
C104912,1753367.6476803655
C104913,227539.1861355026
C104914,669764.7607016012
C104915,1740809.1375187496
C104916,201286.68340296982
C104917,973208.5742281221
C104918,1175642.1687795569
C104919,1886775.22196797
C104920,646976.3646232672
C104921,439669.0045229788
C104922,419133.02213001245
C104923,102620.35355586499
C104924,684898.0586227868
C104925,877314.350963958
C104926,253604.0966791189
C104927,1827225.2371833809
C104928,882226.6657212162
C104929,2088785.0949303822
C104930,478420.02455565304
C104931,834734.1190680277
C104932,1400293.082182327
C104933,419509.872441681
C104934,392262.2035208646
C104935,563902.9251065981
C104936,336907.0791957572
C104937,1032590.9371424873
C104938,927949.4202706831
C104939,1017019.7260528087
C104940,838059.4475464327
C104941,1042546.3227521208
C104942,34752.273585145645
C104943,1068380.3114766688
C104944,195419.1253742646
C104945,125009.99733872185
C104946,464444.15199434396
C104947,1333331.1618877326
C104948,559290.9670373416
C104949,69957.60051530164
C104950,825926.1299549945
C104951,1804645.9755594188
C104952,2207616.9722058466
C104953,2582071.2681385176
C104954,760057.9260146377
C104955,824579.5280948895
C104956,768261.0838510974
C104957,212432.59742052443
C104958,970949.3910536936
C104959,847426.639871011
C104960,752993.5335741735
C104961,107173.4177095649
C104962,424231.6982620829
C104963,262727.252882182
C104964,1509471.2852629828
C104965,380019.76755207306
C104966,1109448.0192290738
C104967,3052082.0724217426
C104968,27875.48345586713
C104969,632150.2672212184
C104970,420539.0945923307
C104971,1352727.8700112829
C104972,1247695.1292249497
C104973,809919.5941761858
C104974,1280449.4307517605
C104975,990084.5404278953
C104976,833476.9665428848
C104977,591425.223690046
C104978,672551.2225234294
C104979,1181386.5085981262
C104980,1373702.9699782259
C104981,1674979.5891950056
C104982,449976.07947131596
C104983,792305.5838700519
C104984,296414.87370372727
C104985,921933.0128174247
C104986,501242.075568385
C104987,1288308.3389987447
C104988,959562.5132873572
C104989,93947.3010326739
C104990,1457347.7989243607
C104991,1516736.6335929828
C104992,52889.05266526043
C104993,1202233.8980189823
C104994,298067.11293366406
C104995,604905.2589695435
C104996,1438831.4833706738
C104997,286442.6156495175
C104998,829922.9648759947
C104999,648194.4709523375
