id_cliente,segmento,region,apr_efectiva
C100701,Gold,IV,0.33357915723696596
C100702,Jóvenes,VIII,0.3569496676851207
C100703,Gold,X,0.15838644134600888
C100704,Mass,II,0.3586788843676185
C100705,Gold,RM,0.15856991306186002
C100706,Gold,VIII,0.2998004239055146
C100707,Mass,V,0.26778774958080637
C100708,Mass,V,0.2379987839049272
C100709,Gold,X,0.24713936196130032
C100710,Jóvenes,RM,0.2347029308661747
C100711,Mass,IV,0.23703527320726947
C100712,Mass,RM,0.2543724288343765
C100713,Gold,RM,0.33490331680594904
C100714,Premium,X,0.2697801238676655
C100715,Premium,X,0.17315616675143475
C100716,Mass,RM,0.4082597364635997
C100717,Gold,X,0.17222057350021147
C100718,Mass,VIII,0.2768939280929374
C100719,Jóvenes,RM,0.25280213740690227
C100720,Gold,RM,0.298467673722836
C100721,Gold,V,0.321514157232662
C100722,Gold,IV,0.338850477809763
C100723,Gold,II,0.3253897342851161
C100724,Premium,VIII,0.24802577396896253
C100725,Mass,X,0.17214713527564568
C100726,Premium,IV,0.20617433005073788
C100727,Mass,X,0.33030666532471825
C100728,Mass,RM,0.3456161735154779
C100729,Jóvenes,II,0.22767016430090253
C100730,Mass,VIII,0.387519681704901
C100731,Mass,IV,0.4188058034627181
C100732,Jóvenes,II,0.3219610455966666
C100733,Gold,IV,0.2530432928527107
C100734,Gold,RM,0.31256240404439406
C100735,Gold,X,0.35236481202189496
C100736,Mass,II,0.26393595125028085
C100737,Mass,II,0.32470662018204255
C100738,Gold,V,0.27793971602725454
C100739,Mass,IV,0.3171187158584561
C100740,Gold,RM,0.31049202779124235
C100741,Premium,RM,0.23368946943569135
C100742,Premium,II,0.34253869016293237
C100743,Mass,II,0.2701280335787264
C100744,Gold,V,0.3394203642537326
C100745,Gold,X,0.3030574794625279
C100746,Mass,RM,0.2615089458565276
C100747,Mass,IV,0.36695683108913946
C100748,Mass,II,0.28927724779375014
C100749,Mass,II,0.29341901466641745
C100750,Gold,II,0.308147264189531
C100751,Mass,II,0.32957558101628803
C100752,Mass,VIII,0.2160872399684112
C100753,Mass,II,0.26340687842935406
C100754,Premium,VIII,0.3195526432927662
C100755,Mass,VIII,0.2748729008660646
C100756,Jóvenes,VIII,0.25252167022254607
C100757,Mass,VIII,0.24369953791147048
C100758,Mass,VIII,0.27911755607910865
C100759,Mass,VIII,0.3785790624319847
C100760,Mass,RM,0.2896805949578286
C100761,Mass,V,0.2780819434962511
C100762,Mass,V,0.2741000986918915
C100763,Mass,VIII,0.2326385166699974
C100764,Jóvenes,VIII,0.3513817627007818
C100765,Mass,VIII,0.29650308736515335
C100766,Gold,VIII,0.29590118748496946
C100767,Jóvenes,V,0.28117182612965447
C100768,Gold,VIII,0.2645981911161659
C100769,Mass,RM,0.31493675812781985
C100770,Premium,V,0.24736673762150996
C100771,Premium,RM,0.2836895371109024
C100772,Mass,RM,0.3318030332289639
C100773,Gold,IV,0.24899833257446108
C100774,Mass,RM,0.31933542636770623
C100775,Jóvenes,X,0.3056679858424102
C100776,Mass,V,0.30276763195850176
C100777,Mass,IV,0.3228134514210586
C100778,Mass,VIII,0.2932738997744023
C100779,Jóvenes,X,0.27369047203540187
C100780,Premium,II,0.3222071843604506
C100781,Mass,X,0.22240620650605358
C100782,Gold,RM,0.28631169563309034
C100783,Gold,X,0.25171442710909187
C100784,Premium,V,0.21456947854453404
C100785,Mass,X,0.3158049610910881
C100786,Premium,V,0.30039102402641205
C100787,Premium,VIII,0.28168656681121035
C100788,Mass,IV,0.23834721670974177
C100789,Mass,IV,0.13473351702530528
C100790,Jóvenes,VIII,0.4152688181841287
C100791,Mass,VIII,0.24227519071075027
C100792,Mass,IV,0.2976365745625497
C100793,Mass,V,0.34894872251093817
C100794,Gold,V,0.21947132869542604
C100795,Mass,RM,0.31777896285481805
C100796,Mass,RM,0.25402611445252243
C100797,Mass,X,0.2863141247673253
C100798,Gold,RM,0.2764231690793639
C100799,Premium,V,0.2693553820634608
C100800,Premium,IV,0.2700530615190969
C100801,Mass,RM,0.33653280219192594
C100802,Mass,X,0.30874897055274125
C100803,Jóvenes,RM,0.2988581871090843
C100804,Mass,IV,0.4144067522653756
C100805,Mass,V,0.3280356660893363
C100806,Mass,IV,0.29568140492448464
C100807,Jóvenes,V,0.30671906169632424
C100808,Premium,X,0.42259621142403303
C100809,Mass,VIII,0.20458541283271015
C100810,Gold,VIII,0.31303146624295564
C100811,Gold,IV,0.2716207902512151
C100812,Mass,II,0.3455722078968933
C100813,Mass,V,0.2862322949781998
C100814,Mass,II,0.22713724304675004
C100815,Mass,VIII,0.26835300617238617
C100816,Mass,II,0.21542634640494585
C100817,Mass,RM,0.29159342077731076
C100818,Mass,RM,0.14892354865861968
C100819,Gold,II,0.29941506600165146
C100820,Gold,VIII,0.21286151025107675
C100821,Mass,RM,0.36295437061575897
C100822,Mass,II,0.3949758962284793
C100823,Mass,RM,0.1864360385553244
C100824,Mass,V,0.14738350054159446
C100825,Jóvenes,IV,0.2494106933262575
C100826,Mass,RM,0.3110529614949434
C100827,Mass,VIII,0.3984155506022983
C100828,Mass,VIII,0.30024437402515347
C100829,Mass,II,0.21990692956331456
C100830,Gold,IV,0.2829510102324834
C100831,Premium,RM,0.24716249077472596
C100832,Mass,X,0.24308222067258595
C100833,Mass,RM,0.2528887755340755
C100834,Mass,X,0.27813736778039116
C100835,Mass,X,0.30442973367083626
C100836,Mass,V,0.3055392728046684
C100837,Mass,IV,0.27974019850397897
C100838,Mass,RM,0.3343622206848401
C100839,Jóvenes,VIII,0.26632271922899087
C100840,Mass,V,0.35014311418640276
C100841,Mass,RM,0.32821839031390065
C100842,Mass,IV,0.25740270252443936
C100843,Gold,II,0.2594883864122888
C100844,Gold,IV,0.2368091374684519
C100845,Gold,X,0.3436439677209424
C100846,Mass,IV,0.315450440860231
C100847,Premium,V,0.2563811965934908
C100848,Gold,RM,0.24485349438338902
C100849,Gold,VIII,0.3671313011154853
C100850,Mass,II,0.2991881972661148
C100851,Mass,RM,0.26933621985487644
C100852,Mass,II,0.16217291857744615
C100853,Mass,II,0.259817686539669
C100854,Jóvenes,V,0.3036087614630097
C100855,Gold,RM,0.2755562124226795
C100856,Jóvenes,RM,0.2058182832755996
C100857,Mass,X,0.23198755791137554
C100858,Premium,VIII,0.21442731390196312
C100859,Gold,IV,0.302430763557357
C100860,Mass,VIII,0.19227041359140984
C100861,Gold,IV,0.29618710456480546
C100862,Mass,II,0.24608305725335264
C100863,Mass,IV,0.23459160104662738
C100864,Gold,VIII,0.26246179142295306
C100865,Mass,VIII,0.2322071375432054
C100866,Gold,IV,0.23504918173968384
C100867,Mass,RM,0.30871485670989746
C100868,Premium,VIII,0.28062714426468416
C100869,Mass,X,0.20685088357435008
C100870,Premium,VIII,0.24857269514349853
C100871,Mass,RM,0.30656146281428515
C100872,Premium,RM,0.295114843466196
C100873,Mass,IV,0.20632331164727907
C100874,Premium,VIII,0.39064258064903457
C100875,Mass,II,0.25896303958949074
C100876,Premium,VIII,0.27126988257173656
C100877,Mass,X,0.26257786428218366
C100878,Mass,RM,0.27270045769508444
C100879,Mass,RM,0.2798640796369121
C100880,Premium,II,0.3375161630840092
C100881,Gold,RM,0.2751889246118179
C100882,Mass,RM,0.32292836978830125
C100883,Mass,VIII,0.22741681757629534
C100884,Mass,VIII,0.2610263999999666
C100885,Gold,RM,0.20882570954697102
C100886,Mass,II,0.3642811264172149
C100887,Mass,VIII,0.3596136215636194
C100888,Jóvenes,IV,0.29196883551241914
C100889,Mass,IV,0.18204593759110996
C100890,Mass,IV,0.35829003254935027
C100891,Mass,II,0.23075451110280523
C100892,Gold,RM,0.24287424007096325
C100893,Mass,X,0.26532465079547496
C100894,Gold,X,0.21010783915060233
C100895,Gold,VIII,0.19469021337025466
C100896,Mass,RM,0.229530155671688
C100897,Gold,V,0.265214865150252
C100898,Mass,X,0.29529312472428504
C100899,Premium,RM,0.35473834696354534
C100900,Premium,IV,0.34383511176653125
C100901,Premium,II,0.43426736208475136
C100902,Mass,IV,0.26297359690686495
C100903,Jóvenes,IV,0.311975342425183
C100904,Mass,X,0.22051359840294713
C100905,Gold,VIII,0.39449824135135136
C100906,Gold,VIII,0.2856868554474916
C100907,Mass,RM,0.2585839220290157
C100908,Mass,IV,0.35791459005467496
C100909,Mass,RM,0.19803606726283687
C100910,Mass,IV,0.27567014837101617
C100911,Gold,IV,0.31726949648356084
C100912,Mass,IV,0.3421289807328373
C100913,Jóvenes,VIII,0.19125908979007256
C100914,Mass,V,0.2854440438485402
C100915,Mass,RM,0.21936823242579195
C100916,Mass,VIII,0.27907731796579194
C100917,Jóvenes,IV,0.275278992256426
C100918,Mass,II,0.25767407521828267
C100919,Mass,IV,0.30688639629350295
C100920,Gold,II,0.3502395262168183
C100921,Mass,VIII,0.24252710612779282
C100922,Mass,II,0.32751542530207084
C100923,Gold,VIII,0.35192908923670374
C100924,Gold,II,0.28248497193979766
C100925,Gold,IV,0.16043455239322219
C100926,Mass,RM,0.22990184233045002
C100927,Gold,VIII,0.31564059931101185
C100928,Mass,IV,0.2476777483051768
C100929,Mass,II,0.2687638416463679
C100930,Mass,X,0.34533916182275903
C100931,Jóvenes,RM,0.3418760580103676
C100932,Mass,RM,0.275730873247171
C100933,Gold,VIII,0.25830813506631634
C100934,Premium,V,0.29029119967421435
C100935,Mass,II,0.373168949757991
C100936,Jóvenes,V,0.2505131115720287
C100937,Mass,X,0.3241811386879393
C100938,Gold,X,0.32360228398639196
C100939,Mass,V,0.3356522894108937
C100940,Mass,II,0.32094258179920476
C100941,Gold,II,0.3247488798240347
C100942,Mass,RM,0.36024492548604414
C100943,Premium,II,0.22879867025980413
C100944,Mass,VIII,0.23973569233504471
C100945,Premium,IV,0.32943150317344483
C100946,Premium,VIII,0.38040125054554785
C100947,Mass,X,0.2694143061913191
C100948,Mass,IV,0.20169427405940143
C100949,Mass,VIII,0.21153782948208114
C100950,Gold,II,0.2832979345966374
C100951,Premium,IV,0.24269523042914898
C100952,Mass,II,0.26020047781501066
C100953,Premium,V,0.3325372065399119
C100954,Mass,V,0.32308489887390873
C100955,Mass,IV,0.27111187039405343
C100956,Premium,VIII,0.3026618710689839
C100957,Gold,V,0.2774921403376108
C100958,Gold,V,0.25622670727935815
C100959,Mass,II,0.3897538126129984
C100960,Jóvenes,IV,0.19707285925980703
C100961,Premium,II,0.1935264649636994
C100962,Gold,IV,0.24312289831335138
C100963,Gold,X,0.19883876410335405
C100964,Gold,X,0.2639492111053957
C100965,Gold,VIII,0.400249259593807
C100966,Mass,VIII,0.33095498034982607
C100967,Mass,V,0.3307360957009816
C100968,Premium,RM,0.2916922366372637
C100969,Mass,IV,0.1845087481662261
C100970,Mass,X,0.16013420172638348
C100971,Jóvenes,RM,0.3368913445025702
C100972,Gold,X,0.24794501955022133
C100973,Premium,V,0.25156547685411534
C100974,Mass,II,0.275087350930675
C100975,Premium,II,0.1966865370845163
C100976,Jóvenes,VIII,0.252360935859486
C100977,Gold,IV,0.22063520895341893
C100978,Jóvenes,IV,0.3245045517360223
C100979,Premium,IV,0.3537344867681374
C100980,Premium,X,0.37459404035682015
C100981,Gold,RM,0.2685439809385592
C100982,Gold,V,0.24960730601101555
C100983,Jóvenes,VIII,0.3888117405180484
C100984,Gold,RM,0.33062435524183714
C100985,Gold,VIII,0.3008428465985092
C100986,Mass,II,0.3232440053296819
C100987,Mass,RM,0.2639794165440041
C100988,Premium,IV,0.30448092561500156
C100989,Gold,X,0.4372928428260967
C100990,Premium,VIII,0.3839991503733966
C100991,Mass,II,0.28124820690697766
C100992,Mass,X,0.3061552591360739
C100993,Mass,V,0.2634113626792569
C100994,Mass,V,0.2754123512318919
C100995,Mass,V,0.2943213122730103
C100996,Jóvenes,VIII,0.2636967720478601
C100997,Gold,X,0.355797490391936
C100998,Mass,II,0.2708212224022781
C100999,Mass,IV,0.26590930759886056
C101000,Mass,VIII,0.22758078261401182
C101001,Premium,VIII,0.276503766553741
C101002,Mass,II,0.19145266999289057
C101003,Gold,V,0.22448933933889806
C101004,Mass,RM,0.39011037707597973
C101005,Mass,IV,0.2764716012544339
C101006,Mass,VIII,0.3061230874750037
C101007,Premium,V,0.2910774638924155
C101008,Mass,IV,0.21008376096704862
C101009,Premium,II,0.24157545428539934
C101010,Mass,II,0.2561242813522617
C101011,Mass,IV,0.20831665811380817
C101012,Gold,V,0.28517975933065115
C101013,Mass,IV,0.23239370007292723
C101014,Mass,X,0.284687125735535
C101015,Mass,VIII,0.3281519192113774
C101016,Mass,VIII,0.324098409941192
C101017,Jóvenes,VIII,0.30716789815144613
C101018,Gold,IV,0.21691297721670605
C101019,Mass,IV,0.19242395899866363
C101020,Mass,V,0.2752957215649406
C101021,Mass,IV,0.2885414291352964
C101022,Mass,V,0.3000028779095616
C101023,Mass,X,0.19252189630193128
C101024,Gold,V,0.3541020638583343
C101025,Premium,II,0.34104705337463725
C101026,Gold,VIII,0.21937517487276562
C101027,Mass,X,0.281099843166522
C101028,Mass,RM,0.254264769993913
C101029,Jóvenes,II,0.22250485808296044
C101030,Mass,II,0.281003789260417
C101031,Premium,X,0.26154831998526984
C101032,Gold,RM,0.30150281110720106
C101033,Mass,IV,0.33081149689943257
C101034,Mass,X,0.3798732460237634
C101035,Premium,V,0.2748460701390841
C101036,Jóvenes,V,0.3080491098970692
C101037,Mass,RM,0.25294471276473157
C101038,Mass,II,0.4544574905786043
C101039,Mass,II,0.2686749979730847
C101040,Mass,X,0.31513209117832086
C101041,Gold,RM,0.35127338061579383
C101042,Mass,X,0.3064528169370078
C101043,Mass,II,0.28659236481747374
C101044,Mass,VIII,0.1543086923357447
C101045,Mass,V,0.3154093734680646
C101046,Mass,VIII,0.2637653970177018
C101047,Premium,V,0.19565544504755794
C101048,Jóvenes,RM,0.3369125056850964
C101049,Mass,X,0.2659124257911031
C101050,Mass,IV,0.35630417387083796
C101051,Gold,IV,0.19576221842998107
C101052,Mass,V,0.31674630447014746
C101053,Mass,V,0.26455631040738864
C101054,Mass,VIII,0.28793689835846836
C101055,Mass,VIII,0.20328671070536525
C101056,Gold,II,0.2873049250080228
C101057,Mass,VIII,0.2936587274489518
C101058,Premium,RM,0.22639098738212368
C101059,Gold,X,0.2586531681418314
C101060,Jóvenes,RM,0.33242500663389435
C101061,Mass,II,0.33068207418315276
C101062,Gold,IV,0.23679113449297848
C101063,Gold,II,0.27455259612356714
C101064,Jóvenes,X,0.3057402592358594
C101065,Mass,VIII,0.2595906620261879
C101066,Gold,V,0.2964670527866575
C101067,Mass,X,0.19334560089953667
C101068,Mass,IV,0.2554015046146326
C101069,Gold,V,0.381171386936944
C101070,Premium,X,0.31236052279722176
C101071,Mass,II,0.21745027217068247
C101072,Jóvenes,X,0.2321850503905372
C101073,Jóvenes,VIII,0.27073058544715295
C101074,Gold,IV,0.32194257123558867
C101075,Mass,VIII,0.32820882943886315
C101076,Mass,V,0.3305171995774978
C101077,Mass,II,0.24826575510723112
C101078,Mass,RM,0.2631496263297841
C101079,Premium,VIII,0.3213596461794343
C101080,Jóvenes,IV,0.3353686553809573
C101081,Mass,V,0.214459725831475
C101082,Gold,II,0.2947135999307239
C101083,Mass,IV,0.3588191227610184
C101084,Gold,V,0.23376702520658482
C101085,Premium,RM,0.2748585941722463
C101086,Jóvenes,VIII,0.2671518793677035
C101087,Gold,II,0.23451800834044992
C101088,Mass,IV,0.27993525106904676
C101089,Mass,II,0.22648752415451195
C101090,Gold,VIII,0.19499464961027901
C101091,Mass,II,0.2606927191288505
C101092,Mass,II,0.35882010880504184
C101093,Mass,V,0.3526109713371467
C101094,Jóvenes,RM,0.2964099187390931
C101095,Premium,RM,0.2937406855868033
C101096,Mass,RM,0.2605916953518083
C101097,Jóvenes,RM,0.2596591101343547
C101098,Gold,IV,0.2817687199686154
C101099,Jóvenes,II,0.20921544660500324
C101100,Mass,II,0.26311138898514996
C101101,Jóvenes,X,0.2885349858943964
C101102,Gold,V,0.3041593098300292
C101103,Mass,RM,0.2743563323652698
C101104,Mass,RM,0.2995134914717993
C101105,Mass,RM,0.20675730812180104
C101106,Mass,V,0.24550958604442277
C101107,Gold,V,0.33127541106856795
C101108,Jóvenes,IV,0.16588607876300215
C101109,Premium,IV,0.26690334007100575
C101110,Mass,IV,0.27220270766137616
C101111,Gold,RM,0.2322580787597541
C101112,Mass,IV,0.21970959082861766
C101113,Gold,IV,0.3454295905264987
C101114,Gold,II,0.26973431655214386
C101115,Gold,VIII,0.3287111378481363
C101116,Gold,V,0.36395034490460243
C101117,Premium,II,0.2047286552425514
C101118,Premium,X,0.18813565182723244
C101119,Mass,II,0.23199303073345318
C101120,Mass,X,0.34371488649408
C101121,Premium,IV,0.27427703102338846
C101122,Mass,V,0.21702812307859398
C101123,Mass,X,0.34098741628903645
C101124,Mass,V,0.27717465528534013
C101125,Mass,VIII,0.2928475340232455
C101126,Mass,X,0.29549369818205207
C101127,Mass,V,0.29600477751278814
C101128,Mass,IV,0.3320226105027066
C101129,Mass,II,0.2723438230745594
C101130,Gold,VIII,0.29255575554219365
C101131,Premium,VIII,0.28549370591857015
C101132,Gold,II,0.3579177354159382
C101133,Mass,X,0.30931467083780834
C101134,Jóvenes,V,0.29469972285839086
C101135,Jóvenes,V,0.3912468505432597
C101136,Mass,VIII,0.2538251058811594
C101137,Mass,II,0.33922048552690853
C101138,Gold,II,0.25444567451108585
C101139,Mass,II,0.25131325104461405
C101140,Premium,V,0.33168796384456506
C101141,Gold,RM,0.2737970708024735
C101142,Mass,IV,0.4278140421050338
C101143,Mass,II,0.2859075744123554
C101144,Mass,II,0.2572495490998795
C101145,Mass,RM,0.28019063658143967
C101146,Mass,II,0.28985147348849577
C101147,Gold,V,0.12385958862585558
C101148,Mass,VIII,0.30631728040965556
C101149,Premium,X,0.21887054804825232
C101150,Gold,RM,0.27719733852218287
C101151,Premium,V,0.2897761417005407
C101152,Mass,X,0.2741281788537175
C101153,Mass,VIII,0.32843645960477197
C101154,Gold,X,0.3035633674841795
C101155,Gold,X,0.341724706976501
C101156,Premium,II,0.28577260397714016
C101157,Mass,RM,0.25242687516126194
C101158,Gold,RM,0.33928650342981903
C101159,Jóvenes,II,0.32616008953384235
C101160,Premium,VIII,0.34227034641358944
C101161,Mass,VIII,0.30178946966938347
C101162,Jóvenes,RM,0.17780271937128533
C101163,Gold,IV,0.2716031144512491
C101164,Gold,V,0.30226258006430823
C101165,Gold,V,0.22656482969808428
C101166,Gold,RM,0.3701078293369629
C101167,Mass,IV,0.2905138561517916
C101168,Mass,X,0.258451477868653
C101169,Jóvenes,RM,0.2876205255667565
C101170,Mass,IV,0.2435483748355685
C101171,Mass,VIII,0.2404162575378756
C101172,Mass,IV,0.2771898131144973
C101173,Mass,X,0.22156926030640056
C101174,Mass,RM,0.251682870732007
C101175,Mass,RM,0.19877220257199404
C101176,Mass,V,0.320479190250656
C101177,Gold,X,0.2823141685469322
C101178,Mass,IV,0.29748540839351606
C101179,Mass,RM,0.2077993174495565
C101180,Gold,IV,0.25116785495497984
C101181,Jóvenes,X,0.12733800587943842
C101182,Mass,IV,0.21555038129637522
C101183,Mass,V,0.27774530614524845
C101184,Jóvenes,V,0.2892398742014044
C101185,Mass,X,0.22349892649442513
C101186,Jóvenes,V,0.28088214661055255
C101187,Gold,IV,0.33032881535893116
C101188,Mass,II,0.34555240422498645
C101189,Mass,V,0.24722862909717114
C101190,Mass,RM,0.298935775273427
C101191,Mass,II,0.23432988407177724
C101192,Gold,X,0.20043689381000684
C101193,Gold,IV,0.36789887501409213
C101194,Gold,V,0.2050140583201608
C101195,Mass,RM,0.1709067273634715
C101196,Premium,RM,0.2225271870762262
C101197,Mass,VIII,0.25588034766692597
C101198,Mass,X,0.2526970560424503
C101199,Jóvenes,II,0.2105098161693003
C101200,Mass,II,0.3170386909407615
C101201,Mass,RM,0.1300610127443576
C101202,Mass,RM,0.27979752365965366
C101203,Gold,II,0.36057075975864267
C101204,Jóvenes,RM,0.28169104173668663
C101205,Mass,RM,0.25305379532011657
C101206,Mass,RM,0.2638334433528882
C101207,Jóvenes,VIII,0.2784251344790512
C101208,Mass,V,0.32254056443220913
C101209,Mass,V,0.20350276841727288
C101210,Mass,II,0.21494908407147006
C101211,Mass,V,0.22355366372698143
C101212,Mass,V,0.2141153674664369
C101213,Premium,RM,0.35351784197705594
C101214,Mass,X,0.2906097660499644
C101215,Mass,VIII,0.4057303538979191
C101216,Gold,VIII,0.2693527591408291
C101217,Mass,V,0.266479642073391
C101218,Mass,X,0.21978934922727195
C101219,Premium,II,0.23736307345741448
C101220,Jóvenes,RM,0.32338213300535945
C101221,Gold,VIII,0.42311877839443846
C101222,Jóvenes,VIII,0.2584246223738501
C101223,Mass,IV,0.22294829814071584
C101224,Mass,II,0.3019927191271999
C101225,Mass,V,0.2412742244801353
C101226,Premium,II,0.31616786170936506
C101227,Mass,RM,0.21759176682284945
C101228,Premium,V,0.36833712192472623
C101229,Mass,V,0.2995051128107749
C101230,Mass,II,0.2995771692848931
C101231,Jóvenes,IV,0.25028433650748294
C101232,Gold,X,0.23646095135886958
C101233,Mass,II,0.15300957561411943
C101234,Mass,V,0.249539349174224
C101235,Mass,IV,0.23707356826009024
C101236,Mass,V,0.33213160555290405
C101237,Gold,VIII,0.3100895370716835
