id_cliente,pd_score_train,pd_score_test,default_12m
C00000823,0.05685971641147822,,0
C00000824,0.5966563703289569,,1
C00000825,0.9879536744862888,,1
C00000826,0.1726554864584357,,0
C00000827,0.46564734482748543,,0
C00000828,0.15925058443186213,,0
C00000829,0.998115314099416,,1
C00000830,,0.0497333762999334,0
C00000831,0.5697668121904018,,0
C00000832,,0.04338502037477113,0
C00000833,0.11312441094835525,,0
C00000834,0.5799812164472087,,1
C00000835,0.09869180635629976,,1
C00000836,0.7131476972683964,,0
C00000837,0.7833470662730656,,1
C00000838,,0.9453022853105777,1
C00000839,0.10327477495174169,,0
C00000840,,0.12499385040459952,0
C00000841,,0.18408619930421885,0
C00000842,,0.7187416668605044,1
C00000843,0.015972262162242824,,0
C00000844,0.024331986997225472,,0
C00000845,0.049598445047209026,,0
C00000846,,0.9623020469434169,1
C00000847,0.01788844693418732,,0
C00000848,0.5747352797944374,,1
C00000849,0.04990680170513694,,0
C00000850,0.9518071747272018,,1
C00000851,,0.05419997535420938,0
C00000852,0.26222039654939633,,0
C00000853,,0.9097335317176283,1
C00000854,0.8765772349460855,,1
C00000855,0.3876498145684259,,0
C00000856,0.186956223784339,,0
C00000857,0.4554209779129215,,1
C00000858,0.9732638166052279,,1
C00000859,,0.12549357798494237,0
C00000860,,0.10420770582110213,0
C00000861,0.1310046928121477,,1
C00000862,,0.5005207772286254,1
C00000863,0.3771935768691603,,1
C00000864,0.8676165616192434,,0
C00000865,0.1564566129535437,,0
C00000866,0.9958016888761235,,1
C00000867,0.05537978474146115,,1
C00000868,,0.5331696841363605,1
C00000869,,0.24419671244683225,0
C00000870,0.04155267740163288,,0
C00000871,0.4094530258171653,,1
C00000872,0.18646784571596806,,0
C00000873,0.7615450113417771,,1
C00000874,0.19208382122562037,,0
C00000875,,0.4230535058147758,1
C00000876,0.9620107427420189,,1
C00000877,,0.24278939974673694,0
C00000878,0.0582283363819368,,0
C00000879,0.3044550275176119,,0
C00000880,0.8821719010529153,,0
C00000881,0.09674197978558434,,0
C00000882,,0.41068729150481476,0
C00000883,0.9929650575097689,,1
C00000884,,0.08095663619402825,0
C00000885,,0.19673341568962466,0
C00000886,,0.3280582612602002,0
C00000887,0.5547566580815946,,0
C00000888,,0.17495412455680456,0
C00000889,0.16666334543494601,,0
C00000890,0.8080150282059186,,1
C00000891,0.06703993640546531,,0
C00000892,0.9992475655874011,,1
C00000893,0.03793635631856369,,0
C00000894,0.0423121506385414,,0
C00000895,0.19881756415938165,,1
C00000896,0.8600771051975763,,1
C00000897,0.11307388913669136,,0
C00000898,0.08176612570889792,,0
C00000899,0.0897874763539771,,0
C00000900,0.42742804353610797,,0
C00000901,0.09167747041775205,,0
C00000902,0.08557155157136671,,0
C00000903,0.022027733654107238,,0
C00000904,0.05775871897597797,,0
C00000905,0.5662140362914978,,1
C00000906,0.1894001321583414,,1
C00000907,,0.1048414598130804,0
C00000908,0.13949548573904588,,0
C00000909,,0.3398949785880708,0
C00000910,0.0599747269691323,,0
C00000911,0.9068432141307556,,1
C00000912,0.9907196060383872,,1
C00000913,,0.7253982195159897,1
C00000914,0.9866929931443331,,1
C00000915,0.9704636928025429,,1
C00000916,0.9987079779644745,,1
C00000917,0.20461617687758152,,0
C00000918,0.09180497134771609,,0
C00000919,,0.18955721366502393,0
C00000920,0.6152215744953542,,0
C00000921,0.24177053064012172,,0
C00000922,0.9991949611506515,,1
C00000923,0.8479714047910234,,0
C00000924,,0.07444696934748475,0
C00000925,0.045699662454383616,,0
C00000926,,0.05743050956779866,0
C00000927,0.012882587687278613,,0
C00000928,,0.9606147810730655,1
C00000929,0.37856639303247225,,0
C00000930,,0.33019059453581034,1
C00000931,0.16060431429838648,,0
C00000932,0.08914322353940661,,0
C00000933,0.08825757702994176,,0
C00000934,,0.10639485720993912,1
C00000935,0.25814529584347756,,1
C00000936,0.03836523393788218,,0
C00000937,0.9617865040315735,,1
C00000938,0.2737896921238704,,0
C00000939,0.9937781167665469,,1
C00000940,0.07655304244358974,,0
C00000941,0.19873730337343812,,0
C00000942,0.5786198632289322,,1
C00000943,,0.45929220631315887,0
C00000944,0.07348809355838187,,0
C00000945,0.07156932616782036,,0
C00000946,,0.019080877079045697,0
C00000947,0.3181826644438372,,1
C00000948,,0.9263064865681998,1
C00000949,,0.940762740089729,1
C00000950,0.0457205257816543,,0
C00000951,,0.11270932560641221,0
C00000952,,0.30463672476202724,0
C00000953,0.3163369406647846,,0
C00000954,0.3673890526895916,,0
C00000955,0.998815438170888,,1
C00000956,0.9995412113866614,,1
C00000957,0.9222291964043853,,1
C00000958,0.08109474614245275,,0
C00000959,,0.10999149172921162,0
C00000960,0.04645044433123876,,0
C00000961,0.19724601905614994,,0
C00000962,0.1661508626412936,,0
C00000963,0.054895103833768756,,0
C00000964,0.08918857825856445,,0
C00000965,0.024528208498803217,,1
C00000966,0.01733064324149849,,0
C00000967,0.9983899397091828,,1
C00000968,0.10791757498397661,,0
C00000969,,0.8447882996821737,0
C00000970,,0.1923854457109701,0
C00000971,,0.03858329538050392,0
C00000972,,0.04409062829672583,0
C00000973,0.04591382460610678,,0
C00000974,0.502422784588631,,1
C00000975,,0.09846289110113708,0
C00000976,0.3723524302985066,,0
C00000977,,0.08542480774720088,0
C00000978,0.10494861319432279,,0
C00000979,0.25555031441743625,,0
C00000980,0.2566589614265844,,0
C00000981,0.32072886943991713,,1
C00000982,0.1462411510573968,,1
C00000983,,0.33798336825329245,1
C00000984,0.0904097518456773,,0
C00000985,,0.08647886707401091,0
C00000986,0.9929022455000763,,1
C00000987,0.033336345259244254,,0
C00000988,0.16157474459107932,,0
C00000989,0.12225793611910378,,0
C00000990,,0.41345808671011985,1
C00000991,0.18045421659292057,,0
C00000992,0.45257216650860366,,1
C00000993,,0.7581010053981164,1
C00000994,0.09560192242297112,,0
C00000995,0.614817246755529,,1
C00000996,,0.04631875793518182,0
C00000997,0.15919705095996023,,0
C00000998,0.23272795011642944,,0
C00000999,0.9934616750434921,,1
C00001000,0.06186662991805641,,0
C00001001,0.16959589127259955,,0
C00001002,,0.09663260272335365,0
C00001003,0.13834238931662057,,0
C00001004,0.07603411817498308,,0
C00001005,0.9370040693010943,,0
C00001006,,0.1302875934057825,0
C00001007,0.0911894663057188,,1
C00001008,0.050598191586453206,,0
C00001009,0.7008318412800836,,1
C00001010,0.09437344575024009,,0
C00001011,0.4087135481337843,,1
C00001012,0.26482183746125343,,0
C00001013,0.09687406613088535,,0
C00001014,0.9918177945424879,,1
C00001015,0.051020865407410056,,0
C00001016,0.05537057523023758,,0
C00001017,0.556066523822034,,1
C00001018,0.9180486854803573,,1
C00001019,,0.17427129480645748,0
C00001020,0.08448147961615342,,0
C00001021,,0.5073464356504005,1
C00001022,0.9693715432057743,,1
C00001023,0.816395107002262,,1
C00001024,,0.053801912460048375,0
C00001025,0.2924308455603457,,1
C00001026,0.11478509745866135,,0
C00001027,,0.9964496544715101,1
C00001028,0.016627262392652584,,0
C00001029,0.4603669161849047,,1
C00001030,,0.04317870624525869,0
C00001031,,0.21548120093261175,0
C00001032,0.07002077816062639,,1
C00001033,0.05469262718618481,,0
C00001034,0.12809547901752083,,1
C00001035,0.05928006739739823,,0
C00001036,,0.6955716902238637,0
C00001037,,0.06071504041146847,0
C00001038,0.08758013631874174,,0
C00001039,0.012138483376043866,,0
C00001040,0.21420315862337258,,0
C00001041,0.04466945418816989,,0
C00001042,,0.46102528271037846,1
C00001043,0.6560323984298382,,1
C00001044,,0.31530322220746815,1
C00001045,0.0234124586076443,,0
C00001046,0.14728466372152288,,0
C00001047,,0.10659953136156074,0
C00001048,0.570392483024947,,1
C00001049,0.9526665954034209,,1
C00001050,0.061597206690235086,,0
C00001051,0.13124433533211666,,1
C00001052,,0.11393755540391305,0
C00001053,0.18014759859477508,,0
C00001054,0.0921800748445992,,0
C00001055,0.23658188975157313,,0
C00001056,0.4637045894656993,,1
C00001057,0.9986612207480031,,1
C00001058,0.46918279700711263,,0
C00001059,,0.09906246104149573,0
C00001060,,0.6851399276599426,1
C00001061,0.7090116613931885,,1
C00001062,0.6653800902750565,,0
C00001063,,0.0939371533315771,0
C00001064,0.5038332132393036,,0
C00001065,,0.09392341118246263,0
C00001066,0.894415709364058,,1
C00001067,,0.052951084726482876,0
C00001068,,0.6054756229547459,1
C00001069,,0.14664157121297117,0
C00001070,,0.16237076436484596,0
C00001071,0.9750400339196329,,1
C00001072,,0.5316948935485513,0
C00001073,0.16215520242911777,,0
C00001074,,0.9875944697073338,1
C00001075,,0.1073356372831239,1
C00001076,0.02552385061887269,,0
C00001077,0.1518333143771703,,0
C00001078,0.04024297484816057,,0
C00001079,,0.3493617973414793,0
C00001080,,0.042402334721016025,0
C00001081,0.07111074737402545,,0
C00001082,,0.9319064756381943,1
C00001083,0.20145470421382203,,1
C00001084,,0.41471012411985136,1
C00001085,0.9640940450647802,,1
C00001086,0.9125566873536807,,1
C00001087,0.7080461900881889,,1
C00001088,0.6220957520438115,,1
C00001089,0.08584098827031217,,0
C00001090,0.19514221673505508,,0
C00001091,0.0901765156779494,,0
C00001092,0.09454039951999334,,0
C00001093,0.1397969542782981,,0
C00001094,,0.08025127181603749,0
C00001095,0.23682260907504288,,0
C00001096,0.05867287976699679,,0
C00001097,,0.07168479644355125,0
C00001098,,0.995412773297085,1
C00001099,,0.9995764687076673,1
C00001100,0.0411636673519589,,0
C00001101,0.14755104806981598,,0
C00001102,0.17092602833083276,,0
C00001103,0.17417638624735468,,1
C00001104,0.123290616637219,,1
C00001105,0.16703076541178605,,0
C00001106,0.22745627262959467,,1
C00001107,0.0578614831631095,,0
C00001108,0.18504724979726736,,0
C00001109,0.9041357674187203,,1
C00001110,0.2012993459302208,,0
C00001111,,0.02260064192462611,0
C00001112,0.0262374097917904,,0
C00001113,,0.3126591929701246,0
C00001114,0.8907616695803576,,1
C00001115,0.9996324543491095,,1
C00001116,0.054464956952450766,,0
C00001117,,0.05106074235482201,0
C00001118,,0.3756716931603358,1
C00001119,0.04927991167806024,,0
C00001120,0.9662712058014714,,1
C00001121,,0.28144056832086944,1
C00001122,0.037076204568335075,,0
C00001123,0.9146716092494735,,1
C00001124,0.23795700594032582,,0
C00001125,0.06796499514830966,,0
C00001126,,0.5758010274770469,0
C00001127,0.057860926755286736,,0
C00001128,0.6318363548988016,,1
C00001129,0.8568007497399931,,1
C00001130,0.999684258145819,,1
C00001131,,0.9729364944996285,1
C00001132,,0.04354119799693837,0
C00001133,0.018538414009626695,,0
C00001134,,0.853665396609847,1
C00001135,0.2069057434166912,,1
C00001136,0.22701307623146502,,0
C00001137,,0.08538486101802036,0
C00001138,0.07577642279501134,,0
C00001139,0.1159192757859034,,0
C00001140,,0.19625293512945463,1
C00001141,0.16766345905328398,,0
C00001142,0.49313449874506526,,1
C00001143,0.2698248075379903,,1
C00001144,,0.9990192530886437,1
C00001145,0.08063700603680757,,0
C00001146,0.15858032728096913,,0
C00001147,0.803034082195574,,1
C00001148,0.849573262836019,,1
C00001149,,0.3151562555498383,0
C00001150,,0.9964035356913973,1
C00001151,0.018921442330800436,,0
C00001152,0.7037704936383874,,1
C00001153,,0.08788641480059227,0
C00001154,0.18112602570540942,,0
C00001155,0.0367711868037751,,0
C00001156,0.12465604856375903,,0
C00001157,0.032229560887961216,,0
C00001158,0.06993544415023116,,0
C00001159,0.20326782183019676,,0
C00001160,,0.10468548125900891,1
C00001161,0.09682885082880785,,0
C00001162,,0.28617553876222807,1
C00001163,0.9998498824473597,,1
C00001164,0.11060447186623906,,0
C00001165,0.05860628807152532,,0
C00001166,0.9136638183133541,,1
C00001167,0.9887679414497862,,1
C00001168,0.09487423639800661,,0
C00001169,,0.9861758893822339,1
C00001170,0.04661597220965616,,0
C00001171,0.10941178579479717,,0
C00001172,0.938007027826154,,1
C00001173,0.20497675579850544,,0
C00001174,0.8091291102149805,,1
C00001175,0.17466089960228715,,0
C00001176,,0.507801277487259,1
C00001177,0.10527083360355566,,0
C00001178,,0.23290459837376554,0
C00001179,0.23282580022740368,,0
C00001180,0.38107407748352273,,0
C00001181,0.843782305361192,,1
C00001182,0.05465572910938685,,0
C00001183,0.2155174562035087,,0
C00001184,0.04719745394523218,,0
C00001185,0.06920049908539604,,0
C00001186,0.9906363469950401,,1
C00001187,0.06923226804742252,,0
C00001188,0.3643025087142809,,1
C00001189,0.09355268122993986,,0
C00001190,,0.7680003712910406,1
C00001191,0.07202600103171339,,0
C00001192,0.036569317979432484,,0
C00001193,0.33091005031966425,,1
C00001194,,0.8421479795232266,1
C00001195,0.9942910463985398,,1
C00001196,0.1328268403369708,,0
C00001197,,0.12127258927797469,0
C00001198,0.3288483055664408,,1
C00001199,,0.1685679613425011,0
C00001200,0.2740582770477667,,1
C00001201,,0.849347207491177,0
C00001202,0.4494045110023063,,0
C00001203,0.995462277776468,,1
C00001204,0.4840828594428274,,1
C00001205,,0.06577378513006894,0
C00001206,0.08281090638242763,,0
C00001207,,0.590661955696687,0
C00001208,0.2022363254539089,,0
C00001209,0.16657850748834868,,0
C00001210,0.04839335332336004,,0
C00001211,0.2971714177238424,,1
C00001212,,0.2910118531905062,1
C00001213,0.7473050651323805,,0
C00001214,,0.08120096793948053,0
C00001215,0.35152460953294107,,0
C00001216,,0.13203707963179867,0
C00001217,,0.22665775035509256,0
C00001218,0.5926947801193396,,0
C00001219,0.8408141910976719,,1
C00001220,0.08707907733629872,,0
C00001221,,0.165541179185677,0
C00001222,,0.08452258512727827,0
C00001223,0.9937223158107302,,1
C00001224,,0.959881337492538,0
C00001225,,0.0843711222208781,0
C00001226,0.6364016994439627,,1
C00001227,0.02192063851396152,,0
C00001228,0.16185724785505795,,0
C00001229,0.1100266246418459,,1
C00001230,0.13783723269550294,,0
C00001231,0.05291446502602006,,0
C00001232,0.982316549189824,,0
C00001233,,0.1067659009866507,0
C00001234,0.24251787612118977,,1
C00001235,0.11226853821536559,,0
C00001236,0.08095979875788153,,0
C00001237,0.05863930302418782,,0
C00001238,0.07922070938197998,,0
C00001239,,0.12258605190319895,0
C00001240,0.020750688349993343,,0
C00001241,0.9579128760490229,,1
C00001242,0.46217969797213027,,0
C00001243,0.361228557176102,,0
C00001244,0.16243636499578148,,0
C00001245,0.045812804778455736,,0
C00001246,,0.22568758206777073,0
C00001247,0.7220766073039927,,0
C00001248,,0.0650876608995268,0
C00001249,0.2816885141725657,,1
C00001250,0.10311776935585198,,1
C00001251,,0.09018560901630678,0
C00001252,,0.023640611831755226,0
C00001253,0.05599659858479603,,0
C00001254,0.7196066460812387,,0
C00001255,0.07221791878154817,,0
C00001256,0.9993931080507318,,1
C00001257,0.6389283315394888,,1
C00001258,0.9261434977331838,,1
C00001259,0.09806691614654246,,0
C00001260,,0.9796972984630092,1
C00001261,0.06616333202025655,,0
C00001262,,0.14065793661151565,0
C00001263,0.11405213928290463,,0
C00001264,0.7839650396397363,,1
C00001265,,0.30442165724091225,0
C00001266,0.9970886941778007,,1
C00001267,0.18497785874528427,,0
C00001268,0.9305691346659237,,1
C00001269,0.12936275101437414,,0
C00001270,0.039364204906924806,,0
C00001271,,0.825681804767386,1
C00001272,0.06966858018583456,,0
C00001273,0.05802314437229572,,0
C00001274,,0.1356988523754917,0
C00001275,,0.13796566160615584,0
C00001276,0.1427193208227897,,0
C00001277,0.043534851526412746,,0
C00001278,0.08701391935300344,,0
C00001279,0.9944584638541386,,1
C00001280,,0.34293042962074893,0
C00001281,0.050428136779334894,,0
C00001282,0.06936409065696034,,0
C00001283,,0.1405822277779879,0
C00001284,0.19573034129567218,,0
C00001285,0.9405795588944178,,1
C00001286,,0.44704452872429934,1
C00001287,0.05580414830472427,,0
C00001288,0.09766053560939413,,0
C00001289,0.06564590018595019,,0
C00001290,,0.5700549063998033,0
C00001291,0.18043342673502505,,0
C00001292,0.48197669224973744,,1
C00001293,0.6089473420232833,,0
C00001294,0.11606516299565885,,0
C00001295,0.1633177637268307,,0
C00001296,0.06610484134894909,,0
C00001297,0.39191231255360476,,0
C00001298,0.35563775922511226,,0
C00001299,,0.552202152352289,1
C00001300,0.397518044405029,,0
C00001301,0.09538895809896437,,0
C00001302,,0.8900569900069215,0
C00001303,0.4416130571419919,,1
C00001304,,0.08611663280258144,0
C00001305,0.9760453257275691,,1
C00001306,0.6348383661150179,,1
C00001307,0.5290257090805058,,0
C00001308,,0.4661088620816883,1
C00001309,0.12124111747573732,,0
C00001310,,0.998566264252302,1
C00001311,0.0806965041552544,,0
C00001312,,0.8867554981661878,1
C00001313,0.9169934769136561,,0
C00001314,,0.022206429973763826,0
C00001315,0.03122260788082191,,0
C00001316,0.6079527330575967,,1
C00001317,,0.5192711049607913,0
C00001318,,0.1482495490519698,0
C00001319,0.10641270233162281,,1
C00001320,,0.6634727279942552,1
C00001321,,0.1774232421896198,0
C00001322,0.20829977759041873,,0
C00001323,,0.22117934139277037,0
C00001324,0.08320638939485607,,1
C00001325,0.05499640278411124,,0
C00001326,,0.8865166728514974,1
C00001327,,0.027480215116399618,0
C00001328,,0.27018427529582356,0
C00001329,,0.1344870303458905,0
C00001330,0.020346305556311364,,0
C00001331,0.8614091774043189,,1
C00001332,0.0867562615704906,,0
C00001333,,0.08486910877921469,0
C00001334,,0.06919376340195639,1
C00001335,0.9939547728972267,,1
C00001336,0.8127518950912732,,1
C00001337,0.22316773972020154,,0
C00001338,0.30869522174659847,,0
C00001339,0.9855334978316846,,1
C00001340,,0.02986206847895651,0
C00001341,0.09728020563628947,,0
C00001342,0.9553498543356346,,1
C00001343,,0.09525739377682182,0
C00001344,,0.7701332247440125,0
C00001345,,0.9764422808895885,1
C00001346,0.83347638322593,,0
C00001347,0.03207528552419888,,0
C00001348,0.3353424839914185,,0
C00001349,0.08152061692883908,,0
C00001350,0.04491246119261402,,0
C00001351,,0.7692162033600423,1
C00001352,0.9993932728041544,,1
C00001353,,0.18785889859799215,0
C00001354,,0.031933081567245745,0
C00001355,0.9242478805751213,,1
C00001356,0.2017547849758948,,0
C00001357,0.07982873839473946,,0
C00001358,0.19116560701916804,,0
C00001359,0.6072286258892753,,1
C00001360,0.12577393198204204,,0
C00001361,,0.9016041280564209,1
C00001362,,0.05831445879741674,0
C00001363,0.4461278819025055,,0
C00001364,0.041141335849468864,,0
C00001365,0.05248820805685035,,0
C00001366,,0.20814016624938195,0
C00001367,,0.12002457171450821,0
C00001368,0.1460993559490755,,0
C00001369,0.031314945011389726,,0
C00001370,0.07655977819532565,,0
C00001371,0.04049879898224415,,0
C00001372,0.9761948902563929,,1
C00001373,,0.14798871751422923,0
C00001374,0.9853066112285054,,1
C00001375,0.04798612202099958,,1
C00001376,,0.28693719015124813,0
C00001377,0.45968894308177904,,1
C00001378,0.9901693062134548,,1
C00001379,,0.6415508095200506,0
C00001380,0.07961816126368648,,0
C00001381,0.08021044050167667,,0
